t 	 x 	 v
0.0	1.5	5.2	  
0.01	1.551019	5.1019000000000005	  
0.02	1.601057	5.003800000000001	  
0.03	1.6501139999999999	4.905700000000001	  
0.04	1.6981899999999999	4.807600000000002	  
0.05	1.745285	4.709500000000002	  
0.060000000000000005	1.791399	4.611400000000002	  
0.07	1.836532	4.513300000000003	  
0.08	1.880684	4.415200000000003	  
0.09	1.923855	4.3171000000000035	  
0.09999999999999999	1.966045	4.219000000000004	  
0.10999999999999999	2.007254	4.120900000000004	  
0.11999999999999998	2.047482	4.022800000000005	  
0.12999999999999998	2.086729	3.9247000000000045	  
0.13999999999999999	2.124995	3.8266000000000044	  
0.15	2.1622800000000004	3.7285000000000044	  
0.16	2.1985840000000003	3.6304000000000043	  
0.17	2.2339070000000003	3.532300000000004	  
0.18000000000000002	2.2682490000000004	3.434200000000004	  
0.19000000000000003	2.3016100000000006	3.336100000000004	  
0.20000000000000004	2.3339900000000005	3.238000000000004	  
0.21000000000000005	2.3653890000000004	3.139900000000004	  
0.22000000000000006	2.3958070000000005	3.041800000000004	  
0.23000000000000007	2.4252440000000006	2.9437000000000038	  
0.24000000000000007	2.4537000000000004	2.8456000000000037	  
0.25000000000000006	2.4811750000000004	2.7475000000000036	  
0.26000000000000006	2.5076690000000004	2.6494000000000035	  
0.2700000000000001	2.5331820000000005	2.5513000000000035	  
0.2800000000000001	2.5577140000000007	2.4532000000000034	  
0.2900000000000001	2.5812650000000006	2.3551000000000033	  
0.3000000000000001	2.6038350000000006	2.2570000000000032	  
0.3100000000000001	2.6254240000000006	2.158900000000003	  
0.3200000000000001	2.646032000000001	2.060800000000003	  
0.3300000000000001	2.6656590000000007	1.962700000000003	  
0.34000000000000014	2.6843050000000006	1.864600000000003	  
0.35000000000000014	2.7019700000000006	1.7665000000000028	  
0.36000000000000015	2.718654000000001	1.6684000000000028	  
0.37000000000000016	2.734357000000001	1.5703000000000027	  
0.38000000000000017	2.749079000000001	1.4722000000000026	  
0.3900000000000002	2.762820000000001	1.3741000000000025	  
0.4000000000000002	2.775580000000001	1.2760000000000025	  
0.4100000000000002	2.7873590000000013	1.1779000000000024	  
0.4200000000000002	2.798157000000001	1.0798000000000023	  
0.4300000000000002	2.807974000000001	0.9817000000000023	  
0.4400000000000002	2.816810000000001	0.8836000000000024	  
0.45000000000000023	2.8246650000000013	0.7855000000000024	  
0.46000000000000024	2.831539000000001	0.6874000000000025	  
0.47000000000000025	2.837432000000001	0.5893000000000025	  
0.48000000000000026	2.842344000000001	0.49120000000000247	  
0.49000000000000027	2.846275000000001	0.39310000000000245	  
0.5000000000000002	2.8492250000000015	0.2950000000000024	  
0.5100000000000002	2.8511940000000013	0.1969000000000024	  
0.5200000000000002	2.8521820000000013	0.0988000000000024	  
0.5300000000000002	2.8521890000000014	7.000000000023932E-4	  
0.5400000000000003	2.8512150000000016	-0.09739999999999761	  
0.5500000000000003	2.8492600000000015	-0.19549999999999762	  
0.5600000000000003	2.8463240000000014	-0.29359999999999764	  
0.5700000000000003	2.8424070000000015	-0.39169999999999766	  
0.5800000000000003	2.8375090000000016	-0.4897999999999977	  
0.5900000000000003	2.8316300000000014	-0.5878999999999976	  
0.6000000000000003	2.8247700000000013	-0.6859999999999976	  
0.6100000000000003	2.8169290000000013	-0.7840999999999976	  
0.6200000000000003	2.8081070000000015	-0.8821999999999975	  
0.6300000000000003	2.7983040000000017	-0.9802999999999975	  
0.6400000000000003	2.7875200000000016	-1.0783999999999976	  
0.6500000000000004	2.7757550000000015	-1.1764999999999977	  
0.6600000000000004	2.7630090000000016	-1.2745999999999977	  
0.6700000000000004	2.749282000000002	-1.3726999999999978	  
0.6800000000000004	2.7345740000000016	-1.4707999999999979	  
0.6900000000000004	2.7188850000000016	-1.568899999999998	  
0.7000000000000004	2.7022150000000016	-1.666999999999998	  
0.7100000000000004	2.6845640000000017	-1.7650999999999981	  
0.7200000000000004	2.6659320000000015	-1.8631999999999982	  
0.7300000000000004	2.6463190000000014	-1.9612999999999983	  
0.7400000000000004	2.6257250000000014	-2.0593999999999983	  
0.7500000000000004	2.6041500000000015	-2.1574999999999984	  
0.7600000000000005	2.5815940000000017	-2.2555999999999985	  
0.7700000000000005	2.5580570000000016	-2.3536999999999986	  
0.7800000000000005	2.5335390000000015	-2.4517999999999986	  
0.7900000000000005	2.5080400000000016	-2.5498999999999987	  
0.8000000000000005	2.4815600000000018	-2.647999999999999	  
0.8100000000000005	2.4540990000000016	-2.746099999999999	  
0.8200000000000005	2.4256570000000015	-2.844199999999999	  
0.8300000000000005	2.3962340000000015	-2.942299999999999	  
0.8400000000000005	2.3658300000000017	-3.040399999999999	  
0.8500000000000005	2.334445000000002	-3.138499999999999	  
0.8600000000000005	2.3020790000000018	-3.2365999999999993	  
0.8700000000000006	2.2687320000000017	-3.3346999999999993	  
0.8800000000000006	2.234404000000002	-3.4327999999999994	  
0.8900000000000006	2.199095000000002	-3.5308999999999995	  
0.9000000000000006	2.162805000000002	-3.6289999999999996	  
0.9100000000000006	2.125534000000002	-3.7270999999999996	  
0.9200000000000006	2.087282000000002	-3.8251999999999997	  
0.9300000000000006	2.048049000000002	-3.9233	  
0.9400000000000006	2.007835000000002	-4.0214	  
0.9500000000000006	1.9666400000000017	-4.1194999999999995	  
0.9600000000000006	1.9244640000000017	-4.217599999999999	  
0.9700000000000006	1.8813070000000018	-4.315699999999999	  
0.9800000000000006	1.8371690000000018	-4.413799999999998	  
0.9900000000000007	1.792050000000002	-4.511899999999998	  
