t 	 x 	 v
0.0	0.0	83.0	  
0.01	0.82965665	82.93133	  
0.02	1.6586266	82.86266	  
0.03	2.48690985	82.79399000000001	  
0.04	3.3145064	82.72532000000001	  
0.05	4.14141625	82.65665000000001	  
0.060000000000000005	4.9676393999999995	82.58798000000002	  
0.07	5.79317585	82.51931000000002	  
0.08	6.6180256	82.45064000000002	  
0.09	7.44218865	82.38197000000002	  
0.09999999999999999	8.265665	82.31330000000003	  
0.10999999999999999	9.088454650000001	82.24463000000003	  
0.11999999999999998	9.9105576	82.17596000000003	  
0.12999999999999998	10.731973850000001	82.10729000000003	  
0.13999999999999999	11.552703400000002	82.03862000000004	  
0.15	12.372746250000002	81.96995000000004	  
0.16	13.192102400000003	81.90128000000004	  
0.17	14.010771850000003	81.83261000000005	  
0.18000000000000002	14.828754600000003	81.76394000000005	  
0.19000000000000003	15.646050650000005	81.69527000000005	  
0.20000000000000004	16.462660000000007	81.62660000000005	  
0.21000000000000005	17.278582650000008	81.55793000000006	  
0.22000000000000006	18.09381860000001	81.48926000000006	  
0.23000000000000007	18.908367850000012	81.42059000000006	  
0.24000000000000007	19.72223040000001	81.35192000000006	  
0.25000000000000006	20.535406250000012	81.28325000000007	  
0.26000000000000006	21.347895400000013	81.21458000000007	  
0.2700000000000001	22.159697850000015	81.14591000000007	  
0.2800000000000001	22.970813600000014	81.07724000000007	  
0.2900000000000001	23.781242650000014	81.00857000000008	  
0.3000000000000001	24.590985000000014	80.93990000000008	  
0.3100000000000001	25.400040650000015	80.87123000000008	  
0.3200000000000001	26.208409600000017	80.80256000000008	  
0.3300000000000001	27.016091850000016	80.73389000000009	  
0.34000000000000014	27.823087400000016	80.66522000000009	  
0.35000000000000014	28.629396250000017	80.5965500000001	  
0.36000000000000015	29.43501840000002	80.5278800000001	  
0.37000000000000016	30.23995385000002	80.4592100000001	  
0.38000000000000017	31.04420260000002	80.3905400000001	  
0.3900000000000002	31.84776465000002	80.3218700000001	  
0.4000000000000002	32.650640000000024	80.2532000000001	  
0.4100000000000002	33.45282865000002	80.18453000000011	  
0.4200000000000002	34.254330600000024	80.11586000000011	  
0.4300000000000002	35.055145850000024	80.04719000000011	  
0.4400000000000002	35.85527440000003	79.97852000000012	  
0.45000000000000023	36.65471625000003	79.90985000000012	  
0.46000000000000024	37.453471400000026	79.84118000000012	  
0.47000000000000025	38.25153985000003	79.77251000000012	  
0.48000000000000026	39.04892160000003	79.70384000000013	  
0.49000000000000027	39.84561665000003	79.63517000000013	  
0.5000000000000002	40.64162500000003	79.56650000000013	  
0.5100000000000002	41.43694665000003	79.49783000000014	  
0.5200000000000002	42.231581600000034	79.42916000000014	  
0.5300000000000002	43.025529850000034	79.36049000000014	  
0.5400000000000003	43.81879140000004	79.29182000000014	  
0.5500000000000003	44.61136625000004	79.22315000000015	  
0.5600000000000003	45.40325440000004	79.15448000000015	  
0.5700000000000003	46.19445585000004	79.08581000000015	  
0.5800000000000003	46.98497060000004	79.01714000000015	  
0.5900000000000003	47.774798650000044	78.94847000000016	  
0.6000000000000003	48.563940000000045	78.87980000000016	  
0.6100000000000003	49.35239465000004	78.81113000000016	  
0.6200000000000003	50.140162600000046	78.74246000000016	  
0.6300000000000003	50.927243850000046	78.67379000000017	  
0.6400000000000003	51.71363840000005	78.60512000000017	  
0.6500000000000004	52.49934625000005	78.53645000000017	  
0.6600000000000004	53.28436740000005	78.46778000000018	  
0.6700000000000004	54.06870185000005	78.39911000000018	  
0.6800000000000004	54.85234960000005	78.33044000000018	  
0.6900000000000004	55.63531065000006	78.26177000000018	  
0.7000000000000004	56.41758500000006	78.19310000000019	  
0.7100000000000004	57.19917265000006	78.12443000000019	  
0.7200000000000004	57.98007360000006	78.05576000000019	  
0.7300000000000004	58.76028785000006	77.9870900000002	  
0.7400000000000004	59.539815400000066	77.9184200000002	  
0.7500000000000004	60.31865625000007	77.8497500000002	  
0.7600000000000005	61.09681040000007	77.7810800000002	  
0.7700000000000005	61.87427785000007	77.7124100000002	  
0.7800000000000005	62.65105860000007	77.64374000000021	  
0.7900000000000005	63.427152650000075	77.57507000000021	  
0.8000000000000005	64.20256000000008	77.50640000000021	  
0.8100000000000005	64.97728065000008	77.43773000000022	  
0.8200000000000005	65.75131460000009	77.36906000000022	  
0.8300000000000005	66.52466185000009	77.30039000000022	  
0.8400000000000005	67.29732240000008	77.23172000000022	  
0.8500000000000005	68.0692962500001	77.16305000000023	  
0.8600000000000005	68.8405834000001	77.09438000000023	  
0.8700000000000006	69.6111838500001	77.02571000000023	  
0.8800000000000006	70.3810976000001	76.95704000000023	  
0.8900000000000006	71.1503246500001	76.88837000000024	  
0.9000000000000006	71.91886500000011	76.81970000000024	  
0.9100000000000006	72.68671865000012	76.75103000000024	  
0.9200000000000006	73.45388560000012	76.68236000000024	  
0.9300000000000006	74.22036585000012	76.61369000000025	  
0.9400000000000006	74.98615940000012	76.54502000000025	  
0.9500000000000006	75.75126625000013	76.47635000000025	  
0.9600000000000006	76.51568640000013	76.40768000000025	  
0.9700000000000006	77.27941985000014	76.33901000000026	  
0.9800000000000006	78.04246660000014	76.27034000000026	  
0.9900000000000007	78.80482665000014	76.20167000000026	  
1.0000000000000007	79.56650000000015	76.13300000000027	  
1.0100000000000007	80.32748665000015	76.06433000000027	  
1.0200000000000007	81.08778660000016	75.99566000000027	  
1.0300000000000007	81.84739985000016	75.92699000000027	  
1.0400000000000007	82.60632640000016	75.85832000000028	  
1.0500000000000007	83.36456625000017	75.78965000000028	  
1.0600000000000007	84.12211940000017	75.72098000000028	  
1.0700000000000007	84.87898585000018	75.65231000000028	  
1.0800000000000007	85.63516560000018	75.58364000000029	  
1.0900000000000007	86.39065865000018	75.51497000000029	  
